,Gender,CohortAge,Comorbidity,Age,AllCauseWithAllCancersIncluded,AllCauseExcludingPancCancers
3511,Male,75,Severe,91,0.240288056,0.239207377
3512,Male,75,Severe,92,0.259749292,0.258668613
3513,Male,75,Severe,93,0.280769602,0.279688924
3514,Male,75,Severe,94,0.303433037,0.302352358
3515,Male,75,Severe,95,0.327831069,0.326750391
3516,Male,75,Severe,96,0.35404715,0.352966471
3517,Male,75,Severe,97,0.382164308,0.38108363
3518,Male,75,Severe,98,0.412263553,0.411182874
3519,Male,75,Severe,99,0.444418742,0.443338063
3520,Male,75,Severe,100,0.478699603,0.477618925
3521,Male,76,No,76,0.031687516,0.030942075
3522,Male,76,No,77,0.037986105,0.037199271
3523,Male,76,No,78,0.04402005,0.043197046
3524,Male,76,No,79,0.051246508,0.050404786
3525,Male,76,No,80,0.057296771,0.056412168
3526,Male,76,No,81,0.065474886,0.064529648
3527,Male,76,No,82,0.073683253,0.072717485
3528,Male,76,No,83,0.089519768,0.088533884
3529,Male,76,No,84,0.10227082,0.101258094
3530,Male,76,No,85,0.117789354,0.116708675
3531,Male,76,No,86,0.132226638,0.131145959
3532,Male,76,No,87,0.14606572,0.144985042
3533,Male,76,No,88,0.158834287,0.157753609
3534,Male,76,No,89,0.205683798,0.20460312
3535,Male,76,No,90,0.222294849,0.221214171
3536,Male,76,No,91,0.240288056,0.239207377
3537,Male,76,No,92,0.259749292,0.258668613
3538,Male,76,No,93,0.280769602,0.279688924
3539,Male,76,No,94,0.303433037,0.302352358
3540,Male,76,No,95,0.327831069,0.326750391
3541,Male,76,No,96,0.35404715,0.352966471
3542,Male,76,No,97,0.382164308,0.38108363
3543,Male,76,No,98,0.412263553,0.411182874
3544,Male,76,No,99,0.444418742,0.443338063
3545,Male,76,No,100,0.478699603,0.477618925
3546,Male,76,Low,76,0.03745451,0.036709069
3547,Male,76,Low,77,0.045611999,0.044825165
3548,Male,76,Low,78,0.04617911,0.045356106
3549,Male,76,Low,79,0.05635134,0.055509618
3550,Male,76,Low,80,0.04223173,0.041347128
3551,Male,76,Low,81,0.076524576,0.075579338
3552,Male,76,Low,82,0.076337674,0.075371906
3553,Male,76,Low,83,0.111490568,0.110504684
3554,Male,76,Low,84,0.108621737,0.107609011
3555,Male,76,Low,85,0.118080731,0.117000052
3556,Male,76,Low,86,0.154651259,0.15357058
3557,Male,76,Low,87,0.152033599,0.150952921
3558,Male,76,Low,88,0.061022401,0.059941722
3559,Male,76,Low,89,0.205683798,0.20460312
3560,Male,76,Low,90,0.222294849,0.221214171
3561,Male,76,Low,91,0.240288056,0.239207377
3562,Male,76,Low,92,0.259749292,0.258668613
3563,Male,76,Low,93,0.280769602,0.279688924
3564,Male,76,Low,94,0.303433037,0.302352358
3565,Male,76,Low,95,0.327831069,0.326750391
3566,Male,76,Low,96,0.35404715,0.352966471
3567,Male,76,Low,97,0.382164308,0.38108363
3568,Male,76,Low,98,0.412263553,0.411182874
3569,Male,76,Low,99,0.444418742,0.443338063
3570,Male,76,Low,100,0.478699603,0.477618925
3571,Male,76,Moderate,76,0.040502485,0.039757044
3572,Male,76,Moderate,77,0.054152524,0.05336569
3573,Male,76,Moderate,78,0.061357729,0.060534725
3574,Male,76,Moderate,79,0.074595739,0.073754018
3575,Male,76,Moderate,80,0.089414827,0.088530224
3576,Male,76,Moderate,81,0.103016438,0.1020712
3577,Male,76,Moderate,82,0.116193559,0.115227791
3578,Male,76,Moderate,83,0.14356671,0.142580826
3579,Male,76,Moderate,84,0.150097034,0.149084308
3580,Male,76,Moderate,85,0.181968449,0.180887771
3581,Male,76,Moderate,86,0.18643583,0.185355152
3582,Male,76,Moderate,87,0.235194934,0.234114255
3583,Male,76,Moderate,88,0.204029425,0.202948747
3584,Male,76,Moderate,89,0.205683798,0.20460312
3585,Male,76,Moderate,90,0.222294849,0.221214171
3586,Male,76,Moderate,91,0.240288056,0.239207377
3587,Male,76,Moderate,92,0.259749292,0.258668613
3588,Male,76,Moderate,93,0.280769602,0.279688924
3589,Male,76,Moderate,94,0.303433037,0.302352358
3590,Male,76,Moderate,95,0.327831069,0.326750391
3591,Male,76,Moderate,96,0.35404715,0.352966471
3592,Male,76,Moderate,97,0.382164308,0.38108363
3593,Male,76,Moderate,98,0.412263553,0.411182874
3594,Male,76,Moderate,99,0.444418742,0.443338063
3595,Male,76,Moderate,100,0.478699603,0.477618925
3596,Male,76,Severe,76,0.115078372,0.114332931
3597,Male,76,Severe,77,0.11690706,0.116120226
3598,Male,76,Severe,78,0.116324152,0.115501148
3599,Male,76,Severe,79,0.130042954,0.129201233
3600,Male,76,Severe,80,0.140549702,0.1396651
3601,Male,76,Severe,81,0.152308495,0.151363257
3602,Male,76,Severe,82,0.159860592,0.158894824
3603,Male,76,Severe,83,0.178234455,0.177248571
3604,Male,76,Severe,84,0.185953357,0.184940631
3605,Male,76,Severe,85,0.220903012,0.219822334
3606,Male,76,Severe,86,0.210629944,0.209549265
3607,Male,76,Severe,87,0.248874308,0.24779363
3608,Male,76,Severe,88,0.282467854,0.281387175
3609,Male,76,Severe,89,0.205683798,0.20460312
3610,Male,76,Severe,90,0.222294849,0.221214171
3611,Male,76,Severe,91,0.240288056,0.239207377
3612,Male,76,Severe,92,0.259749292,0.258668613
3613,Male,76,Severe,93,0.280769602,0.279688924
3614,Male,76,Severe,94,0.303433037,0.302352358
3615,Male,76,Severe,95,0.327831069,0.326750391
3616,Male,76,Severe,96,0.35404715,0.352966471
3617,Male,76,Severe,97,0.382164308,0.38108363
3618,Male,76,Severe,98,0.412263553,0.411182874
3619,Male,76,Severe,99,0.444418742,0.443338063
3620,Male,76,Severe,100,0.478699603,0.477618925
3621,Male,77,No,77,0.036126348,0.035339514
3622,Male,77,No,78,0.042366092,0.041543088
3623,Male,77,No,79,0.048835523,0.047993802
3624,Male,77,No,80,0.054624116,0.053739513
3625,Male,77,No,81,0.063688716,0.062743478
3626,Male,77,No,82,0.070382839,0.069417071
3627,Male,77,No,83,0.08508618,0.084100296
3628,Male,77,No,84,0.09871463,0.097701905
3629,Male,77,No,85,0.120071782,0.118991103
3630,Male,77,No,86,0.135408111,0.134327433
3631,Male,77,No,87,0.151028627,0.149947949
3632,Male,77,No,88,0.167680603,0.166599925
3633,Male,77,No,89,0.169161002,0.168080324
3634,Male,77,No,90,0.222294849,0.221214171
3635,Male,77,No,91,0.240288056,0.239207377
3636,Male,77,No,92,0.259749292,0.258668613
3637,Male,77,No,93,0.280769602,0.279688924
3638,Male,77,No,94,0.303433037,0.302352358
3639,Male,77,No,95,0.327831069,0.326750391
3640,Male,77,No,96,0.35404715,0.352966471
3641,Male,77,No,97,0.382164308,0.38108363
3642,Male,77,No,98,0.412263553,0.411182874
3643,Male,77,No,99,0.444418742,0.443338063
3644,Male,77,No,100,0.478699603,0.477618925
3645,Male,77,Low,77,0.033658331,0.032871496
3646,Male,77,Low,78,0.052255132,0.051432127
3647,Male,77,Low,79,0.043452879,0.042611158
3648,Male,77,Low,80,0.054048583,0.05316398
3649,Male,77,Low,81,0.073400989,0.072455751
3650,Male,77,Low,82,0.075689483,0.074723716
3651,Male,77,Low,83,0.108265187,0.107279303
3652,Male,77,Low,84,0.128586197,0.127573471
3653,Male,77,Low,85,0.151103696,0.150023018
3654,Male,77,Low,86,0.079074124,0.077993445
3655,Male,77,Low,87,0.175418828,0.17433815
3656,Male,77,Low,88,0.125827793,0.124747115
3657,Male,77,Low,89,0.21453674,0.213456061
3658,Male,77,Low,90,0.222294849,0.221214171
3659,Male,77,Low,91,0.240288056,0.239207377
3660,Male,77,Low,92,0.259749292,0.258668613
3661,Male,77,Low,93,0.280769602,0.279688924
3662,Male,77,Low,94,0.303433037,0.302352358
3663,Male,77,Low,95,0.327831069,0.326750391
3664,Male,77,Low,96,0.35404715,0.352966471
3665,Male,77,Low,97,0.382164308,0.38108363
3666,Male,77,Low,98,0.412263553,0.411182874
3667,Male,77,Low,99,0.444418742,0.443338063
3668,Male,77,Low,100,0.478699603,0.477618925
3669,Male,77,Moderate,77,0.051562035,0.050775201
3670,Male,77,Moderate,78,0.0557443,0.054921295
3671,Male,77,Moderate,79,0.070912171,0.07007045
3672,Male,77,Moderate,80,0.082351424,0.081466821
3673,Male,77,Moderate,81,0.094886018,0.09394078
3674,Male,77,Moderate,82,0.11092817,0.109962403
3675,Male,77,Moderate,83,0.134542567,0.133556683
3676,Male,77,Moderate,84,0.146558504,0.145545778
3677,Male,77,Moderate,85,0.168014512,0.166933834
3678,Male,77,Moderate,86,0.162425374,0.161344696
3679,Male,77,Moderate,87,0.218476453,0.217395775
3680,Male,77,Moderate,88,0.249253376,0.248172698
3681,Male,77,Moderate,89,0.251983081,0.250902403
3682,Male,77,Moderate,90,0.222294849,0.221214171
3683,Male,77,Moderate,91,0.240288056,0.239207377
3684,Male,77,Moderate,92,0.259749292,0.258668613
3685,Male,77,Moderate,93,0.280769602,0.279688924
3686,Male,77,Moderate,94,0.303433037,0.302352358
3687,Male,77,Moderate,95,0.327831069,0.326750391
3688,Male,77,Moderate,96,0.35404715,0.352966471
3689,Male,77,Moderate,97,0.382164308,0.38108363
3690,Male,77,Moderate,98,0.412263553,0.411182874
3691,Male,77,Moderate,99,0.444418742,0.443338063
3692,Male,77,Moderate,100,0.478699603,0.477618925
3693,Male,77,Severe,77,0.120662505,0.11987567
3694,Male,77,Severe,78,0.118353428,0.117530423
3695,Male,77,Severe,79,0.129034616,0.128192894
3696,Male,77,Severe,80,0.144509018,0.143624415
3697,Male,77,Severe,81,0.15057168,0.149626442
3698,Male,77,Severe,82,0.157236954,0.156271187
3699,Male,77,Severe,83,0.163997693,0.163011809
3700,Male,77,Severe,84,0.196773075,0.19576035
3701,Male,77,Severe,85,0.22559427,0.224513592
3702,Male,77,Severe,86,0.218961306,0.217880627
3703,Male,77,Severe,87,0.246106474,0.245025796
3704,Male,77,Severe,88,0.215953633,0.214872955
3705,Male,77,Severe,89,0.303887654,0.302806975
3706,Male,77,Severe,90,0.222294849,0.221214171
3707,Male,77,Severe,91,0.240288056,0.239207377
3708,Male,77,Severe,92,0.259749292,0.258668613
3709,Male,77,Severe,93,0.280769602,0.279688924
3710,Male,77,Severe,94,0.303433037,0.302352358
3711,Male,77,Severe,95,0.327831069,0.326750391
3712,Male,77,Severe,96,0.35404715,0.352966471
3713,Male,77,Severe,97,0.382164308,0.38108363
3714,Male,77,Severe,98,0.412263553,0.411182874
3715,Male,77,Severe,99,0.444418742,0.443338063
3716,Male,77,Severe,100,0.478699603,0.477618925
3717,Male,78,No,78,0.038965488,0.038142483
3718,Male,78,No,79,0.045896229,0.045054508
3719,Male,78,No,80,0.051342991,0.050458389
3720,Male,78,No,81,0.06027047,0.059325232
3721,Male,78,No,82,0.067060303,0.066094536
3722,Male,78,No,83,0.08089195,0.079906067
3723,Male,78,No,84,0.091967588,0.090954862
3724,Male,78,No,85,0.114661192,0.113580514
3725,Male,78,No,86,0.13249948,0.131418802
3726,Male,78,No,87,0.149551926,0.148471248
3727,Male,78,No,88,0.163683914,0.162603236
3728,Male,78,No,89,0.185476355,0.184395676
3729,Male,78,No,90,0.190395568,0.18931489
3730,Male,78,No,91,0.240288056,0.239207377
3731,Male,78,No,92,0.259749292,0.258668613
3732,Male,78,No,93,0.280769602,0.279688924
3733,Male,78,No,94,0.303433037,0.302352358
3734,Male,78,No,95,0.327831069,0.326750391
3735,Male,78,No,96,0.35404715,0.352966471
3736,Male,78,No,97,0.382164308,0.38108363
3737,Male,78,No,98,0.412263553,0.411182874
3738,Male,78,No,99,0.444418742,0.443338063
3739,Male,78,No,100,0.478699603,0.477618925
3740,Male,78,Low,78,0.049133938,0.048310933
3741,Male,78,Low,79,0.051248651,0.05040693
3742,Male,78,Low,80,0.043888935,0.043004333
3743,Male,78,Low,81,0.076968569,0.076023331
3744,Male,78,Low,82,0.087418058,0.086452291
3745,Male,78,Low,83,0.098062258,0.097076374
3746,Male,78,Low,84,0.096680209,0.095667483
3747,Male,78,Low,85,0.120011349,0.118930671
3748,Male,78,Low,86,0.126150291,0.125069613
3749,Male,78,Low,87,0.193343997,0.192263319
3750,Male,78,Low,88,0.259544676,0.258463998
3751,Male,78,Low,89,0.242064971,0.240984293
3752,Male,78,Low,90,0.222294849,0.221214171
3753,Male,78,Low,91,0.240288056,0.239207377
3754,Male,78,Low,92,0.259749292,0.258668613
3755,Male,78,Low,93,0.280769602,0.279688924
3756,Male,78,Low,94,0.303433037,0.302352358
3757,Male,78,Low,95,0.327831069,0.326750391
3758,Male,78,Low,96,0.35404715,0.352966471
3759,Male,78,Low,97,0.382164308,0.38108363
3760,Male,78,Low,98,0.412263553,0.411182874
3761,Male,78,Low,99,0.444418742,0.443338063
3762,Male,78,Low,100,0.478699603,0.477618925
3763,Male,78,Moderate,78,0.04967229,0.048849285
3764,Male,78,Moderate,79,0.064484435,0.063642714
3765,Male,78,Moderate,80,0.083639536,0.082754933
3766,Male,78,Moderate,81,0.094583132,0.093637893
3767,Male,78,Moderate,82,0.107121595,0.106155827
3768,Male,78,Moderate,83,0.124538044,0.12355216
3769,Male,78,Moderate,84,0.125942668,0.124929942
3770,Male,78,Moderate,85,0.169613338,0.16853266
3771,Male,78,Moderate,86,0.191703298,0.190622619
3772,Male,78,Moderate,87,0.199308371,0.198227693
3773,Male,78,Moderate,88,0.25270162,0.251620941
3774,Male,78,Moderate,89,0.268666495,0.267585817
3775,Male,78,Moderate,90,0.325575085,0.324494406
3776,Male,78,Moderate,91,0.240288056,0.239207377
3777,Male,78,Moderate,92,0.259749292,0.258668613
3778,Male,78,Moderate,93,0.280769602,0.279688924
3779,Male,78,Moderate,94,0.303433037,0.302352358
3780,Male,78,Moderate,95,0.327831069,0.326750391
3781,Male,78,Moderate,96,0.35404715,0.352966471
3782,Male,78,Moderate,97,0.382164308,0.38108363
3783,Male,78,Moderate,98,0.412263553,0.411182874
3784,Male,78,Moderate,99,0.444418742,0.443338063
3785,Male,78,Moderate,100,0.478699603,0.477618925
3786,Male,78,Severe,78,0.128646383,0.127823378
3787,Male,78,Severe,79,0.130399513,0.129557791
3788,Male,78,Severe,80,0.14017242,0.139287817
3789,Male,78,Severe,81,0.151188419,0.150243181
3790,Male,78,Severe,82,0.159167763,0.158201996
3791,Male,78,Severe,83,0.159540419,0.158554535
3792,Male,78,Severe,84,0.201810115,0.200797389
3793,Male,78,Severe,85,0.237532607,0.236451929
3794,Male,78,Severe,86,0.224617315,0.223536636
3795,Male,78,Severe,87,0.253489252,0.252408574
3796,Male,78,Severe,88,0.197019164,0.195938485
3797,Male,78,Severe,89,0.297026435,0.295945757
3798,Male,78,Severe,90,0.315156157,0.314075479
3799,Male,78,Severe,91,0.240288056,0.239207377
3800,Male,78,Severe,92,0.259749292,0.258668613
3801,Male,78,Severe,93,0.280769602,0.279688924
3802,Male,78,Severe,94,0.303433037,0.302352358
3803,Male,78,Severe,95,0.327831069,0.326750391
3804,Male,78,Severe,96,0.35404715,0.352966471
3805,Male,78,Severe,97,0.382164308,0.38108363
3806,Male,78,Severe,98,0.412263553,0.411182874
3807,Male,78,Severe,99,0.444418742,0.443338063
3808,Male,78,Severe,100,0.478699603,0.477618925
3809,Male,79,No,79,0.042885056,0.042043335
3810,Male,79,No,80,0.050017934,0.049133331
3811,Male,79,No,81,0.058164316,0.057219078
3812,Male,79,No,82,0.064175228,0.06320946
3813,Male,79,No,83,0.074825379,0.073839495
3814,Male,79,No,84,0.08863304,0.087620315
3815,Male,79,No,85,0.10469473,0.103614052
3816,Male,79,No,86,0.131226226,0.130145548
3817,Male,79,No,87,0.146498166,0.145417488
3818,Male,79,No,88,0.164570809,0.163490131
3819,Male,79,No,89,0.179425396,0.178344718
3820,Male,79,No,90,0.191870836,0.190790158
3821,Male,79,No,91,0.197671989,0.196591311
3822,Male,79,No,92,0.259749292,0.258668613
3823,Male,79,No,93,0.280769602,0.279688924
3824,Male,79,No,94,0.303433037,0.302352358
3825,Male,79,No,95,0.327831069,0.326750391
3826,Male,79,No,96,0.35404715,0.352966471
3827,Male,79,No,97,0.382164308,0.38108363
3828,Male,79,No,98,0.412263553,0.411182874
3829,Male,79,No,99,0.444418742,0.443338063
3830,Male,79,No,100,0.478699603,0.477618925
3831,Male,79,Low,79,0.050432006,0.049590284
3832,Male,79,Low,80,0.053628625,0.052744023
3833,Male,79,Low,81,0.083286435,0.082341197
3834,Male,79,Low,82,0.087533459,0.086567691
3835,Male,79,Low,83,0.069285793,0.068299909
3836,Male,79,Low,84,0.10276652,0.101753795
3837,Male,79,Low,85,0.11514322,0.114062542
3838,Male,79,Low,86,0.119903612,0.118822934
3839,Male,79,Low,87,0.20996091,0.208880232
3840,Male,79,Low,88,0.192195931,0.191115253
3841,Male,79,Low,89,0.248138588,0.24705791
3842,Male,79,Low,90,0.311782064,0.310701385
3843,Male,79,Low,91,0.103664232,0.102583554
3844,Male,79,Low,92,0.259749292,0.258668613
3845,Male,79,Low,93,0.280769602,0.279688924
3846,Male,79,Low,94,0.303433037,0.302352358
3847,Male,79,Low,95,0.327831069,0.326750391
3848,Male,79,Low,96,0.35404715,0.352966471
3849,Male,79,Low,97,0.382164308,0.38108363
3850,Male,79,Low,98,0.412263553,0.411182874
3851,Male,79,Low,99,0.444418742,0.443338063
3852,Male,79,Low,100,0.478699603,0.477618925
3853,Male,79,Moderate,79,0.05589894,0.055057219
3854,Male,79,Moderate,80,0.070609314,0.069724711
3855,Male,79,Moderate,81,0.082683718,0.081738479
3856,Male,79,Moderate,82,0.100291725,0.099325957
3857,Male,79,Moderate,83,0.123307528,0.122321645
3858,Male,79,Moderate,84,0.12482658,0.123813855
3859,Male,79,Moderate,85,0.163334618,0.16225394
3860,Male,79,Moderate,86,0.191784837,0.190704159
3861,Male,79,Moderate,87,0.208929856,0.207849178
3862,Male,79,Moderate,88,0.255056018,0.253975339
3863,Male,79,Moderate,89,0.274692697,0.273612019
3864,Male,79,Moderate,90,0.365361203,0.364280525
3865,Male,79,Moderate,91,0.331777782,0.330697104
3866,Male,79,Moderate,92,0.259749292,0.258668613
3867,Male,79,Moderate,93,0.280769602,0.279688924
3868,Male,79,Moderate,94,0.303433037,0.302352358
3869,Male,79,Moderate,95,0.327831069,0.326750391
3870,Male,79,Moderate,96,0.35404715,0.352966471
3871,Male,79,Moderate,97,0.382164308,0.38108363
3872,Male,79,Moderate,98,0.412263553,0.411182874
3873,Male,79,Moderate,99,0.444418742,0.443338063
3874,Male,79,Moderate,100,0.478699603,0.477618925
3875,Male,79,Severe,79,0.137044042,0.136202321
3876,Male,79,Severe,80,0.140058856,0.139174254
3877,Male,79,Severe,81,0.148962348,0.14801711
3878,Male,79,Severe,82,0.158725998,0.157760231
3879,Male,79,Severe,83,0.166647314,0.16566143
3880,Male,79,Severe,84,0.18675927,0.185746544
3881,Male,79,Severe,85,0.228982528,0.227901849
3882,Male,79,Severe,86,0.216448172,0.215367493
3883,Male,79,Severe,87,0.258308193,0.257227515
3884,Male,79,Severe,88,0.240342914,0.239262236
3885,Male,79,Severe,89,0.298391251,0.297310573
3886,Male,79,Severe,90,0.299288017,0.298207339
3887,Male,79,Severe,91,0.207164249,0.206083571
3888,Male,79,Severe,92,0.259749292,0.258668613
3889,Male,79,Severe,93,0.280769602,0.279688924
3890,Male,79,Severe,94,0.303433037,0.302352358
3891,Male,79,Severe,95,0.327831069,0.326750391
3892,Male,79,Severe,96,0.35404715,0.352966471
3893,Male,79,Severe,97,0.382164308,0.38108363
3894,Male,79,Severe,98,0.412263553,0.411182874
3895,Male,79,Severe,99,0.444418742,0.443338063
3896,Male,79,Severe,100,0.478699603,0.477618925
3897,Male,80,No,80,0.046443607,0.045559004
3898,Male,80,No,81,0.056270877,0.055325639
3899,Male,80,No,82,0.063290721,0.062324954
3900,Male,80,No,83,0.072659756,0.071673872
3901,Male,80,No,84,0.084423993,0.083411268
3902,Male,80,No,85,0.104065971,0.102985293
3903,Male,80,No,86,0.123185672,0.122104993
3904,Male,80,No,87,0.14102887,0.139948191
3905,Male,80,No,88,0.160845949,0.15976527
3906,Male,80,No,89,0.178285977,0.177205298
3907,Male,80,No,90,0.206033723,0.204953044
3908,Male,80,No,91,0.192997603,0.191916925
3909,Male,80,No,92,0.224744908,0.22366423
3910,Male,80,No,93,0.280769602,0.279688924
3911,Male,80,No,94,0.303433037,0.302352358
3912,Male,80,No,95,0.327831069,0.326750391
3913,Male,80,No,96,0.35404715,0.352966471
3914,Male,80,No,97,0.382164308,0.38108363
3915,Male,80,No,98,0.412263553,0.411182874
3916,Male,80,No,99,0.444418742,0.443338063
3917,Male,80,No,100,0.478699603,0.477618925
3918,Male,80,Low,80,0.044338675,0.043454072
3919,Male,80,Low,81,0.065792948,0.06484771
3920,Male,80,Low,82,0.066431989,0.065466222
3921,Male,80,Low,83,0.08848597,0.087500086
3922,Male,80,Low,84,0.091402326,0.0903896
3923,Male,80,Low,85,0.100507318,0.09942664
3924,Male,80,Low,86,0.128144803,0.127064125
3925,Male,80,Low,87,0.189299707,0.188219029
3926,Male,80,Low,88,0.171999362,0.170918684
3927,Male,80,Low,89,0.178192443,0.177111764
3928,Male,80,Low,90,0.301562213,0.300481535
3929,Male,80,Low,91,0.170556197,0.169475518
3930,Male,80,Low,92,0.259749292,0.258668613
3931,Male,80,Low,93,0.280769602,0.279688924
3932,Male,80,Low,94,0.303433037,0.302352358
3933,Male,80,Low,95,0.327831069,0.326750391
3934,Male,80,Low,96,0.35404715,0.352966471
3935,Male,80,Low,97,0.382164308,0.38108363
3936,Male,80,Low,98,0.412263553,0.411182874
3937,Male,80,Low,99,0.444418742,0.443338063
3938,Male,80,Low,100,0.478699603,0.477618925
3939,Male,80,Moderate,80,0.067489016,0.066604414
3940,Male,80,Moderate,81,0.0797547,0.078809462
3941,Male,80,Moderate,82,0.087145229,0.086179462
3942,Male,80,Moderate,83,0.112730666,0.111744782
3943,Male,80,Moderate,84,0.124322823,0.123310097
3944,Male,80,Moderate,85,0.148783939,0.14770326
3945,Male,80,Moderate,86,0.1741197,0.173039022
3946,Male,80,Moderate,87,0.198631907,0.197551228
3947,Male,80,Moderate,88,0.23479147,0.233710792
3948,Male,80,Moderate,89,0.242016372,0.240935693
3949,Male,80,Moderate,90,0.249142549,0.24806187
3950,Male,80,Moderate,91,0.311713427,0.310632749
3951,Male,80,Moderate,92,0.469487498,0.468406819
3952,Male,80,Moderate,93,0.280769602,0.279688924
3953,Male,80,Moderate,94,0.303433037,0.302352358
3954,Male,80,Moderate,95,0.327831069,0.326750391
3955,Male,80,Moderate,96,0.35404715,0.352966471
3956,Male,80,Moderate,97,0.382164308,0.38108363
3957,Male,80,Moderate,98,0.412263553,0.411182874
3958,Male,80,Moderate,99,0.444418742,0.443338063
3959,Male,80,Moderate,100,0.478699603,0.477618925
3960,Male,80,Severe,80,0.143611549,0.142726946
3961,Male,80,Severe,81,0.149098629,0.148153391
3962,Male,80,Severe,82,0.159279019,0.158313251
3963,Male,80,Severe,83,0.167450601,0.166464717
3964,Male,80,Severe,84,0.183200487,0.182187761
3965,Male,80,Severe,85,0.220162952,0.219082274
3966,Male,80,Severe,86,0.231853638,0.230772959
3967,Male,80,Severe,87,0.270575374,0.269494696
3968,Male,80,Severe,88,0.272471987,0.271391309
3969,Male,80,Severe,89,0.308492356,0.307411678
3970,Male,80,Severe,90,0.318054768,0.316974089
3971,Male,80,Severe,91,0.2226135,0.221532822
3972,Male,80,Severe,92,0.242792936,0.241712257
3973,Male,80,Severe,93,0.280769602,0.279688924
3974,Male,80,Severe,94,0.303433037,0.302352358
3975,Male,80,Severe,95,0.327831069,0.326750391
3976,Male,80,Severe,96,0.35404715,0.352966471
3977,Male,80,Severe,97,0.382164308,0.38108363
3978,Male,80,Severe,98,0.412263553,0.411182874
3979,Male,80,Severe,99,0.444418742,0.443338063
3980,Male,80,Severe,100,0.478699603,0.477618925
3981,Male,81,No,81,0.049855626,0.048910387
3982,Male,81,No,82,0.063099325,0.062133558
3983,Male,81,No,83,0.070108754,0.06912287
3984,Male,81,No,84,0.083188419,0.082175693
3985,Male,81,No,85,0.099468745,0.098388067
3986,Male,81,No,86,0.122255768,0.121175089
3987,Male,81,No,87,0.131912924,0.130832246
3988,Male,81,No,88,0.154551218,0.15347054
3989,Male,81,No,89,0.180516288,0.179435609
3990,Male,81,No,90,0.197650379,0.196569701
3991,Male,81,No,91,0.189372786,0.188292108
3992,Male,81,No,92,0.224901269,0.22382059
3993,Male,81,No,93,0.256631752,0.255551074
3994,Male,81,No,94,0.303433037,0.302352358
3995,Male,81,No,95,0.327831069,0.326750391
3996,Male,81,No,96,0.35404715,0.352966471
3997,Male,81,No,97,0.382164308,0.38108363
3998,Male,81,No,98,0.412263553,0.411182874
3999,Male,81,No,99,0.444418742,0.443338063
4000,Male,81,No,100,0.478699603,0.477618925
4001,Male,81,Low,81,0.051545024,0.050599786
4002,Male,81,Low,82,0.061082318,0.060116551
4003,Male,81,Low,83,0.069596903,0.06861102
4004,Male,81,Low,84,0.07990221,0.078889484
4005,Male,81,Low,85,0.127458352,0.126377674
4006,Male,81,Low,86,0.110155031,0.109074353
4007,Male,81,Low,87,0.167977558,0.16689688
4008,Male,81,Low,88,0.179960221,0.178879543
4009,Male,81,Low,89,0.168109343,0.167028665
4010,Male,81,Low,90,0.17517164,0.174090961
4011,Male,81,Low,91,0.159322,0.158241321
4012,Male,81,Low,92,0.396746346,0.395665668
4013,Male,81,Low,93,0.280769602,0.279688924
4014,Male,81,Low,94,0.303433037,0.302352358
4015,Male,81,Low,95,0.327831069,0.326750391
4016,Male,81,Low,96,0.35404715,0.352966471
4017,Male,81,Low,97,0.382164308,0.38108363
4018,Male,81,Low,98,0.412263553,0.411182874
4019,Male,81,Low,99,0.444418742,0.443338063
4020,Male,81,Low,100,0.478699603,0.477618925
4021,Male,81,Moderate,81,0.070150373,0.069205135
4022,Male,81,Moderate,82,0.081841508,0.080875741
4023,Male,81,Moderate,83,0.107491556,0.106505672
4024,Male,81,Moderate,84,0.115259454,0.114246729
4025,Male,81,Moderate,85,0.143566306,0.142485628
4026,Male,81,Moderate,86,0.170122238,0.16904156
4027,Male,81,Moderate,87,0.184482912,0.183402233
4028,Male,81,Moderate,88,0.235240583,0.234159905
4029,Male,81,Moderate,89,0.275681414,0.274600736
4030,Male,81,Moderate,90,0.316006144,0.314925465
4031,Male,81,Moderate,91,0.293057129,0.291976451
4032,Male,81,Moderate,92,0.403789115,0.402708436
4033,Male,81,Moderate,93,0.268428579,0.2673479
4034,Male,81,Moderate,94,0.303433037,0.302352358
4035,Male,81,Moderate,95,0.327831069,0.326750391
4036,Male,81,Moderate,96,0.35404715,0.352966471
4037,Male,81,Moderate,97,0.382164308,0.38108363
4038,Male,81,Moderate,98,0.412263553,0.411182874
4039,Male,81,Moderate,99,0.444418742,0.443338063
4040,Male,81,Moderate,100,0.478699603,0.477618925
4041,Male,81,Severe,81,0.164781145,0.163835907
4042,Male,81,Severe,82,0.155868537,0.15490277
4043,Male,81,Severe,83,0.170012454,0.16902657
4044,Male,81,Severe,84,0.189609683,0.188596958
4045,Male,81,Severe,85,0.212743126,0.211662448
4046,Male,81,Severe,86,0.214884344,0.213803666
4047,Male,81,Severe,87,0.267316981,0.266236302
4048,Male,81,Severe,88,0.284655623,0.283574944
4049,Male,81,Severe,89,0.283464833,0.282384155
4050,Male,81,Severe,90,0.271849622,0.270768944
4051,Male,81,Severe,91,0.26118618,0.260105502
4052,Male,81,Severe,92,0.389342039,0.388261361
4053,Male,81,Severe,93,0.242161787,0.241081109
4054,Male,81,Severe,94,0.303433037,0.302352358
4055,Male,81,Severe,95,0.327831069,0.326750391
4056,Male,81,Severe,96,0.35404715,0.352966471
